"id","tag","tag 2","tag 3","tag 4","point","date","txt","txt 2","txt 3","txt_inner"
"갈웜톤","복합성","가을웜톤","각질","다크서클","5점만점에 5점","2025.02.26","복합성에 좋아요","보습에 좋아요","자극없이 순해요","n통째 쓰고 있는 재구매템이에요!!작년 11월부터 썼구요! 지금 3통째인데 이거 미쳤떠여...주변 사람들한테 써보라고 몇번이나 얘기한 지 몰라용..찐 내돈내산이구 아침저녁으로 발라주고 있는데피부가 매끈?해지는 느낌이 너무 좋아서 매일 쓰고 이거 바르고 난 다음날은 꿀잠잔 거 처럼 예쁘게 유분기 뿅 올라와있다고 해야하나?? 3일 잠 못자서 퀭한 날에도 눈은 퀭한데 피부는 꿀먹은 느낌이라 신기하더라구요! 원래 피부는 속건조있는 수부지이고 속건조가 꽤 심해서 재생크림은 자기전에 꼭바르거든요 근데 잘못바르면 얼굴에 때처럼 밀리는 현상? 생겨서<ㅅㅋㅂㅇ크림썼움..)마지막 크림 진짜 잘발라야하는데덱스판테놀크림은 잘 쓰고 있는 ㄱ 같아요! 양은 일반 크림이랑 비슷한데 조금 더 양많게 나왔으면 좋겠구ㅠㅠ여드름 흉터랑 갈색으로 색소침착된 건 빨리 없애 줍니다!!! (기미랑 다른 갈색 색소침착 말하는거에요!!)다들 연고향 꽤 난다고 해서 걱정했는데막 심할 정도는 아니에요!  처음에  은은하게 나는 정도고 쓰다보니까뭔가 적응돼서인지 하나도 안남ㅋㅋㅋ 발림성은 쫌 꾸덕한 타입치고 매끄럽게 잘발렸고 대신 유분기가 적어서 완전 건성 분들한테는 좀 건조할 수 있구요! 반면 수부지, 속건조 있는 분한테는 좋은거 같아용!트러블 색소침착된 거 없애주는데 좋다해서 사봤는데 저는 11월부터 지금까지 거의 4개월째인데 이마 쪽에 났던 좁쌀 여드름 거의 사라진 수준;; 다닥다닥 있어서 파데 바를 때 느낀 진짜 별로였는데 좁쌀 없어지니까 화장할 맛 나요 ㅠㅠ반코르 여기저기 좋다는 후기도 많은 반면에 광고도 많다길래 걱정했는데결론은 대애애만족입니당!! 특히 색소침착이나 좁쌀 여드름 심하신 분들 제발 써보세요 ㅠㅠ더 써보고 후기쓰러 올게용!"
"골드양배추","복합성","여름쿨톤","민감성","트러블","5점만점에 5점","2025.02.17","건성에 좋아요","보습에 좋아요","자극없이 순해요","- 발림성: 진짜 짱이에여.. 단독으로 발라도 발림성 좋고 토너나 앰플과 함께 써도 다름 없습니다 !!- 효과: 저는 보습과 진정에 많이 효과봤어요. 피부장벽이 너무 무너진 것 같아서 구매했는데 확실히 볼쪽의 붉은기도 진정되고 피부가 부들부들 해졌습니당피부가 자주 붉어지고 가렵다, 오돌토돌한 요철 또는 안 나던 뾰루지가 자주 나신다면 피부장벽이 무너진 걸 수도 있어요 ! 그럴 땐 덱스판테놀이 들어간 제품을 사용하면 좋다구 합니다👍 전 엄청 만족한 제품이에요 !!사진처럼 빨갛고 간지러운 접촉성 피부염 때문에 모든 기초를 금지당하고 이 제품이랑 피부과에서 처방해 준 연고만 사용했는데 3일만에 나았어요 !! 감사합니다 반코르..🥺✨"
"엥원","트러블성","여름쿨톤","다크서클","모공","5점만점에 5점","2025.02.08","지성에 좋아요","진정에 좋아요","자극없이 순해요","아니ㅜ진짜 리뷰 귀찮아서 나중에 쓰려고 했는데 효과가 넘 좋ㅠ 붉은기(홍조,흔적)에 좋다는 말도 있어서 구매 하고 오자마자 사용 해봤는데 바르고 조금 기다리니까 약간 두껍게 발랐었던 부분이 동그라미로 홍조가 사라져있었어요!! 근데 양이 적어서 홍조있는 부분만 사용하고 다른 크림으로 나머지 바르고 사용했어요 ㅜ 효과가 좋아서 계속 쓰다가 더 좋아지면 재구매 할 것 같아요 제형은 부드러운 가벼운 느낌의 크림 흡수도 짱잘됨!!! (모공이 넘 징그러워서 자료 없슴..ㅜㅜ)"
"깜보2097","","","","","5점만점에 5점","2024.11.22","복합성에 좋아요","보습에 좋아요","자극없이 순해요","약국 판테놀 제품을 크림이나 세럼에 섞어 사용 중이였는데 이제품은 그럴 필요없이 사용해도 될것 같아 구매했습니다.생각했던것 보다 묽은 느낌이라 발림성도 좋았고 흡수도 잘 되었습니다.보습감도 좋아서 요즘 엄정 거칠어진 발뒤꿈치에 사용해 봤는데 효과가 좋았습니다."
"올리브잉영","건성","쿨톤","각질","미백","5점만점에 5점","2024.11.12","건성에 좋아요","보습에 좋아요","자극없이 순해요","유튜브 보고 의사쌤들이 판테놀 추천하는거 보고 약국에서 연고형태 사서 바르다가 크림으로 사봤어요~ 딱 수딩크림 그정도 점성이라 가볍게 바르기 좋았어요~ 판테놀 꾸준히 사용하면 피부가 건강해지니까 예민하신분들은 써보셔도 좋을것 같아요~"
"VVVips","복합성","여름쿨톤","미백","트러블","5점만점에 1점","2025.02.20","복합성에 좋아요","보습에 좋아요","보통이에요","별루에여 올영에서 사면서 이렇게 별로인건 처음봄 웬만한 크림다 잘맞는데 얘만 이틀만에 여드름남;; 손이 작은편인데 되게작음;;0"
"dlsusdl","","","","","5점만점에 1점","2025.09.23","복합성에 좋아요","진정에 좋아요","자극없이 순해요","진짜 심한 바이럴템인데 너무 궁금해서 사봤어요 절대 사지 마셈 이거 쓰고 피부 완전 더 뒤집어져서 복구하는데 개힘들었어요 아직도 그 흉터가 있고 진짜 쌰가를템;; 제 피부가 대신 희생했으니 여러분 피부는 지키세요..."
"ㅊ채채","","","","","5점만점에 5점","2025.09.22","복합성에 좋아요","진정에 좋아요","보통이에요","피부에 자극도 없고 지성피분데 좋은거같음 요 제품만 사용할 정도로 재구매템임!!"
"hyun1231","","","","","5점만점에 5점","2025.09.13","지성에 좋아요","진정에 좋아요","자극없이 순해요","재구매 할 정도로 엄청 순하고 여드름 흔적도 점점 없어져서 너무 좋은 것 같아요. 되게 추천하는 글들이 많았었는데 써보니까 진짜 좋은듯"
"하은강","복합성","겨울쿨톤","다크서클","민감성","5점만점에 5점","2025.08.29","복합성에 좋아요","진정에 좋아요","자극없이 순해요","촉촉하고 산뜻해서 데일리로 장벽 케어 해주기에 좋습니다 흡수도 잘되고 밀리지도 않았습니다 데일리로 사용하기에 좋은 장벽 진정 크림 입니다"
"구구남편","지성","웜톤","모공","잡티","5점만점에 5점","2025.08.24","복합성에 좋아요","주름/미백에 좋아요","자극없이 순해요","자극없이 쓸 수 있어서 예민한 피부인데도 잘 사용하고 있어서 만족합니다."
"강하융","","","","","5점만점에 4점","2025.08.17","복합성에 좋아요","보습에 좋아요","자극없이 순해요","제가 여드름 흔적이랑 색소침착이 심해서 고민이었는데 이거 쓰고 좀 많이 옅어졌어요!! 여드름에는 별로 큰 효과는 없었는데 원래 짙었던 흉터들이 지금은 많이 연해졌어요. 유분감이 좀 있긴한데 전 괜찮았어요!!"
"예원짜응","건성","쿨톤","민감성","아토피","5점만점에 5점","2025.08.13","건성에 좋아요","보습에 좋아요","자극없이 순해요","흔적에 진짜 좋아요 !! 지속적으로 쓰면 흔적이 옅어지는게 느껴져여"
"눈사람만드는사람","","","","","5점만점에 5점","2025.07.30","지성에 좋아요","보습에 좋아요","자극없이 순해요","피부가 뒤집어지거나 뾰루지가 난 날, 스팟처럼 발라주면 자극 없이 빠르게 진정됐습니다.약간의 유분감은 있지만, 무겁지 않고 피부에 금방 흡수돼요.여름철에도 답답하지 않아서 지성 피부에도 잘 맞는 느낌이었습니다.하루 종일 건조함 없이 촉촉함이 유지됐고, 특히 코 옆 각질이나 눈 밑 건조 부위에 발랐을 때 좋아요.메이크업 전에 바르면 화장도 더 들뜨지 않았습니다.민감한 피부나 어린아이 피부에도 사용할 수 있는 저자극 처방이에요.성분 걱정 없이 데일리 크림으로 쓰기 좋습니다."
"시지","","","","","5점만점에 5점","2025.07.20","복합성에 좋아요","진정에 좋아요","자극없이 순해요","피부 상태가 안 좋아졌는데 판테놀 성분이 좋다고 해서 구매해봤어요.불투명한 색에 엄청 꾸덕이지는 않는? 재질이에요. 크림과 로션 중간 느낌! 저는 손가락 두 개에 콩알만큼씩 짜서토너-앰플 다음 차례에 발라주는데 생각보다 무겁지 않아서 여름에 써도 괜찮더라구요! 단점은 냄새가 엄청 좋진 않은 느낌? 바르고나서 답답한 느낌이나 끈적함없고 보습 잘 되는 느낌이에요. 바로 막 산뜻해지는 건 아니지만 비교적 흡수도 잘 되는 느낌!"
"눈사람만드는사람","","","","","5점만점에 5점","2025.06.24","지성에 좋아요","진정에 좋아요","보통이에요","처음엔 그냥 보습용으로 샀는데,예민해진 피부, 갑자기 올라온 트러블, 각질 부각 있을 때진짜 효과 본 제품이에요.특히 세안 후 피부가 화끈거리거나 속당김 심한 날,기초 마무리 단계에 이 크림을 톡톡 얹어주면붉은기나 자극감이 금방 가라앉고, 피부가 편안해져요.제형은 약간 꾸덕한 편이지만,손으로 녹여서 바르면 부드럽게 발리고막을 씌우듯 피부를 감싸주는데, 답답하지 않고 은근 산뜻한 마무리예요.유분 많지 않은 보습이라 여름철에도 부담 없이 쓸 수 있어요."
"dark****","","","","","5점만점에 5점","2025.05.11","복합성에 좋아요","진정에 좋아요","보통이에요","판매자에게 이벤트 상금을 지원받아 직접 구매 후 솔직한 의견으로 작성하였습니다. 바르니 피부가 촉촉해지고 발림성이 괜찮아요. 피부 자극감이 거의 느껴지지 않아요. 향은 선호하는 향은 아니지만 바를 때 거슬리진 않아요. 밤에 꼼꼼하게 발라주고 잤더니 아침에 피부가 진정되어 있어 좋아요."
"수박깡깡","","","","","5점만점에 5점","2025.05.02","복합성에 좋아요","보습에 좋아요","자극없이 순해요","판매자에게 이벤트상금을 지원 받아 직접 구매 후 솔직한 의견으로 작성하였습니다.제형은 완전 꾸덕할 줄 알았는데 살짝 반투명이라서 수분감 있게 수분크림처럼 발리는데 마무리감은 빤뜩빤뜩하게 마무리가 돼요 보습막이 씌워지는 느낌?이라서 수부지+살짝건성인 저한테는 좋았어요!! 속건조까지 잡아주는 느낌도 들었어요여드름피부라서 늘 새로운 크림 바를 때 걱정인데 이틀 발라봤는데 아직까진 뭐가 나진 않네용👍향은 리뷰에 향이 강하다라는 말이 있는데 확실히 향이 강한 편이라 요런거 싫어하시는 분은 향 맡아보고 사세요!! 향은 판테놀 때문인지 제 코에는 연고냄새+요구르트 냄새나요!!"
"차차참치","복합성","겨울쿨톤","민감성","잡티","5점만점에 5점","2025.04.04","복합성에 좋아요","보습에 좋아요","자극없이 순해요","한달 정도 써봤는데요 좁쌀이랑 트러블에는 역대급으로 좋은거 같아요 지지난달에 흉터 없앤다고 토닝받았는데 색소침착이랑 잡티는 은근 오래가서 신경쓰였는데덱스판테놀 크림 발라주고 나서 부터 색소침착 엄청 옅어짐!!물론 토닝효과도 있겠지만 지워지지 않던 색소침착이 전보다 빨리 옅어지더라구요 ㅠㅠㅠ세일 계속해서 몇통 더 사려구용!!"
"picom2000","트러블성","쿨톤","블랙헤드","잡티","5점만점에 5점","2025.03.09","건성에 좋아요","보습에 좋아요","자극없이 순해요","판매자에게 이벤트 상금을 지원 받아 직접 구매 후 솔직한 의견으로 작성하였습니다. .요즘 미세먼지때문에 마스크를 자주 썼더니 또 피부가 뒤집어졌네요.. 피부 진정 크림을 알아보다 반코르 덱스판테놀 크림를 알게 되었어요! 진정 뿐만아니라 보습까지 해주니 완전 대박입니다!! 제형도 너무 좋고 제 피부랑 완전 맞아요!! 잘 쓸게요~~"
"차차참치","복합성","겨울쿨톤","민감성","잡티","5점만점에 5점","2025.03.04","건성에 좋아요","보습에 좋아요","자극없이 순해요","이거 생각보다 너무 괜찮은데요?? 리뷰보고 호불호있다길래 안맞을까봐 걱정하면서 샀는데 일단 저랑은 너무 잘 맞아요ㅋㅋ 연고향 난다는 후기 있는데 덱스판테놀 특유의 원료냄새인지 살짝 나는데 절대 심한 정도는 아님! 막상 발라 놓으면 원료향도 잘 안남 생각보다 쫌 꾸덕한 타입이었고 유분기는 적어요! 발림성은 유명한 b5크림이랑 비슷해요속건조는 전혀 없고 꾸덕한게 듬뿍 발라주고 자면 다음날 피부 표현 지리는데요 화장 너무 잘 먹어서 배송오고나서 이것만 주구장창 바르고 있어요!! 양이 생각보다 작아서 아쉽긴 하지만 이 가격에 이정도 효과면 대만족! 좀 큰 용량으로 나왔으면 좋겠어요!  저 원래 화장품 안맞는거 바르면 이마에 좁쌀 와다다 나는 편이거든요. 올영 세일기간에 안맞는 앰플 바르고 이마에 심하게 좁쌀 났던 타이밍인데 덱스판테놀 크림 바르고 나선 금방 들어가네요 ㅎㅎ 발림성이나 유분기 효과까지 다 저랑 잘맞았고 아쉬운게 있다면 용량 ㅠㅠ 금방 쓸거 같아서 이번 세일기간에 몇개 더 쟁겨야겠어요!! ㅎㅎ 저랑 잘 맞아서 다행입니댱!! 써보니 호불호 심하게 갈릴 크림은 절대 아니에요 많이 파세용"
"밈초민초","복합성","웜톤","다크서클","모공","5점만점에 5점","2025.02.28","건성에 좋아요","보습에 좋아요","자극없이 순해요","판매자에게 이벤트 상금을 지원 받아 직접 구매 후 솔직한 의견으로 작성하였습니다.요즘 같이 건조할 때 쓰기 좋은 보습 크림입니다. 꾸덕하고 쫀쫀해서 건성분들이 선호하실 거 같아요. 저는 목에 발라주고 있는데 괜찮네요. 판테놀 함량 높은 것도 좋아요."
"곰돌잉잉","민감성","웜톤","민감성","","5점만점에 5점","2025.02.27","복합성에 좋아요","보습에 좋아요","자극없이 순해요","판매자에게 이벤트 상금을 지원 받아 직접 구매 후 솔직한 의견으로 작성하였습니다.보습력이 되게 좋아요 바르자마자 수분감이 있고 크림인데 발림성이 좋아서 자극이 적어요 바르면 확실히 건조함이 줄어들어서 좋아요 끈적이지도 않아서 편하게 사용할수 있어 좋아요"
"민꽁min","지성","가을웜톤","민감성","블랙헤드","5점만점에 1점","2025.02.25","건성에 좋아요","보습에 좋아요","보통이에요","엄청 최악까진 아니고 바르고 나서 좀 살짝 기름이 지더라고요 ㅠㅠ 지성분들은 가볍게 발라주시는 게 좋을 것 같고, 건성분들은 관리용으로 두툼하게 바르셔도 될 것 같다는 생각이 먼저 들었던 거 같아요!! 사용 직후엔 촉촉함은 못 느꼈고 효과도 못 느꼈습니다.. 심지어 살짝 뾰루지가 3~4개 올라와서 당황했구요... 각질도 올라오더군요 ㅠㅠㅠ 그냥 동생 줬습니다 바쿠치올은 괜찮았는데 유독 이 제품만 그러더라구요 제 리뷰보시고 참고하시길 바랍니다~"
"호오록호오록","트러블성","봄웜톤","각질","주름","5점만점에 5점","2024.11.24","건성에 좋아요","보습에 좋아요","자극없이 순해요","유튜브를 통해서 약국템 추천 영상들을 보면서 덱스판테놀이라는 성분에 관심을 가지게 됐었어요. 올리브영에서 덱스판테놀로 검색해보다가 반코르 제품을 알게되서 구매해보게 됐습니다. 덱스판테놀뿐만 아니라 아데노신과 알란토인 성분까지! 평소 제게 잘 맞는 성분들이라 안심하고 구매해봤어요. 역시나 보습감도 좋고 여드름 유발도 없어서 요즘 저녁 스킨케어 루틴에 꼭 포함시켜주고 있어요"
"seouyl****","","","","","5점만점에 4점","2025.08.07","지성에 좋아요","진정에 좋아요","자극없이 순해요","제가건성이라그런지 이것만 쓰기에는 약간건조했어요 인기가하도많길레 구매했는데 사실 잘 모르겠어요..ㅎㅎ 건성분들보단 지성분들추천드려요.근데 냄새가 전 너무좋았음 약간 라즈베리?같은느낌 제형도 산뜻하고 그냥 진정템으로 쓰기에는좋을듯 근데 재구매는 한번해보려구용."
"도연민재맘","지성","웜톤","아토피","잡티","5점만점에 4점","2025.07.20","복합성에 좋아요","진정에 좋아요","보통이에요","여드름에 효과가있다고해서구매해봅니다청소년아이들쓰기도 괜찮겠죠"
"기록용리뷰","건성","웜톤","미백","주름","5점만점에 5점","2025.06.27","복합성에 좋아요","진정에 좋아요","보통이에요","추천 받아 구입 했는데 트러블 없이 잘 사용 했어요 피부 진정에 효과가 있는지는 잘 모르겠어요 그래서 조금 아쉽네요"
"복숭아쭈","민감성","웜톤","모공","블랙헤드","5점만점에 5점","2025.06.22","지성에 좋아요","진정에 좋아요","자극없이 순해요","자극적이지않고 여드름피부에 적합하다고해서 구매했어요~^^  생리전 턱밑뾰루지 걱정에 구매했는데 꾸준하게쓰면 효과있겠져?ㅋㅋㅋ용량이 작아서 콩알만큼 쓰고있지만 턱밑은 꼼꼼하게 발라주고있어요 향도 맘에듭니다"
"핑쿠핑키보랑","복합성","가을웜톤","각질","모공","5점만점에 5점","2025.06.02","복합성에 좋아요","진정에 좋아요","자극없이 순해요","덱스판테놀은 피부과에서도 알아주던데 피부에 양보하는 덱스판테놀 완전 기대합니당"
"꼬미냥","","","","","5점만점에 5점","2025.06.02","건성에 좋아요","보습에 좋아요","자극없이 순해요","자극 없이 순해서 너무 좋아요!민감한 피부애 적극 추천해요.벌써 한 달차인데 잘 사용하고 있어용"
"슈에무라","","","","","5점만점에 5점","2025.05.11","건성에 좋아요","보습에 좋아요","자극없이 순해요","판매자에게 이벤트 상금을 지원 받아 직접 구매 후 솔직한 의견으로 작성하였습니다 장벽크림인데 발림성이 좋아요 피부가 촉촉해지고 속당김도 많이 개선돼요 피부자극이나 트러블도 없어요"
"슈퍼수퍼","건성","여름쿨톤","모공","","5점만점에 5점","2025.05.10","건성에 좋아요","보습에 좋아요","자극없이 순해요","판테놀 성분이 잘 맞아서 구매했어요! 함유량도 높고 얼굴에 트러블로 안나면서 잘 진정되어서 좋아요!화장전에 발라도 안밀려서 애용하고있어요! 추천합니다"
"지니씨","건성","웜톤","미백","주름","5점만점에 5점","2025.05.09","건성에 좋아요","보습에 좋아요","자극없이 순해요","촉촉하고 자극없고 발림성도 좋았어요~ 겉도는 느낌도 없고 튜브형태라 위생적이고 편하네요^^"
"영구힘","","","","","5점만점에 5점","2025.05.02","복합성에 좋아요","진정에 좋아요","자극없이 순해요","순하고 촉촉하게 발려요 제형이 묵직하지 않아서 곧있을 여름에 바르게 좋을것 같아요피부진정에 도움된다니 잘발라보겠습니다"
"꼬미냥","","","","","5점만점에 5점","2025.05.02","복합성에 좋아요","보습에 좋아요","자극없이 순해요","배송이 꼼꼼하고 빨랐어요!!보습효과가 뛰어나고 순해요.건조한 피부에 매우 좋습니다!!!기초 화장품 사용 후 마지막에 딱 바르면 너무 좋아요!!"
"덕후도피부미인될래","복합성","봄웜톤","모공","민감성","5점만점에 5점","2025.05.01","건성에 좋아요","보습에 좋아요","자극없이 순해요","인별에서 추천으로 많이 떠서 궁금해햇던 제품이라 궁금햇엇는데 결국 써보게되네여 ㅎ 확실히 가벼운 제형이라 봄 여름에 잘 쓸 것 같아요. 홍조 항상 달고사는데 도움 많이받앗으면.. 열심히 써볼게요"
"뭉투야","복합성","웜톤","미백","잡티","5점만점에 5점","2025.03.04","복합성에 좋아요","보습에 좋아요","자극없이 순해요","피부 주름 개선해 도움을 주는 아데노신이 함유해서여드름 피부 사용해도 좋고 보습도 촉촉하고트러블 관리에도 좋은 것 같아요지속적으로 여드름 관리하기 좋은 제품이네요"
"양언니","복합성","쿨톤","모공","주름","5점만점에 5점","2025.03.01","복합성에 좋아요","진정에 좋아요","자극없이 순해요","여드름이 살짝 올라와서 고민되서 주문했어요.처음 사용해보는 제품이라서 좀더 써봐야 효과를 알겠지만,아직까지는 자극없이 사용하기 좋아요.배송도 빠르고 포장도 꼼꼼해서 만족해요"
"hjhjdd","복합성","겨울쿨톤","모공","미백","5점만점에 5점","2024.12.17","건성에 좋아요","진정에 좋아요","자극없이 순해요","덱스판테놀이 들어가서 보습과 여드름진정에도 좋고피부가 촉촉해져요"
"행복하자999","","","","","5점만점에 5점","2024.11.20","복합성에 좋아요","보습에 좋아요","자극없이 순해요","총 성분이 25개로 딱 필요한것만 들어있고 그 성분도 안전한 성분들이라 믿고 구매했어요~제형은 생각외로 로션형이였고 부드러웠어요~끈적임없이 흡수도 잘되고 사용감도 좋았어요~"
"asamtea00","","","","","5점만점에 5점","2024.11.19","지성에 좋아요","보습에 좋아요","자극없이 순해요","반코르제품은 친구가 먼저 사용해보고 제피부에 적극추천한 제품입니다.케이스도 넘 깔끔하고 성분도 좋아 예민한 피부인 저에게는 묽은제형이며  가볍게 바르기 좋아요.  끈적함  없이 보습이 잘되니 피부가 쫀쫀해져서 잘 사용중입니다."
"27839","복합성","가을웜톤","각질","모공","5점만점에 5점","2024.11.14","복합성에 좋아요","진정에 좋아요","보통이에요","판테놀 제품은 많이 써 봤지만 반코르 닥터 덱스판테놀 크림은 처음입니다 같은 회사 세라마이드 제품보다 얇고 묽게 발리며 촉촉하게 금방 스며들어 아침 화장 전에도 잘 쓸 것 같아요"
"란둘","복합성","겨울쿨톤","모공","블랙헤드","5점만점에 3점","2024.11.09","복합성에 좋아요","진정에 좋아요","보통이에요","향이 너무 바디로션향이여서 얼굴에 발라도 되나..싶긴해요 그래도 앰플에 단품으로만 발랐는데 건조한 느낌이 앖어서 일단 꾸준히 써보려구요"
"또리레츠끼끼","","","","","5점만점에 5점","2025.08.29","복합성에 좋아요","주름/미백에 좋아요","보통이에요","자극은 없다고하기엔 쪼금 있는것같아요 여드름흉터에 효과는 있지만 민감성피부인 저는 3-4일정도 사용해주면 항상 여드름이 엄청올라오고 피부가 뒤집어디더라고요 그래서 가끔 써주고있어요"
"수까스까","","","","","5점만점에 4점","2025.08.05","지성에 좋아요","진정에 좋아요","보통이에요","건성 입장에서는 마무리 크림으로 사용하기에는 좀 건조했지만 지성한테는 좋을 것 같고 흔적도 좀 옅어지는 느낌이 들어요"
"lock","","","","","5점만점에 5점","2025.08.04","복합성에 좋아요","진정에 좋아요","자극없이 순해요","덱스 판테놀이 잘 맞아서 아주 잘 쓰고 있어요. 너무 마음에 듭니다."
"뽀다뽀","민감성","여름쿨톤","","","5점만점에 5점","2025.06.26","복합성에 좋아요","진정에 좋아요","자극없이 순해요","민감성에 수부지인지 복합성인지 모루겠는.. 여튼 꽤나 건조한 피부를 갖고있습니다여러분 이거에요 이거!!!!!!! 발림성 보습 진정 다 해주는... 진짜 최고에요얼마 안 남아서 아껴쓰는듕 ㅠㅠ 또 살거에요 이 제품을 발견해서 기뻐욥.."
"dgre****","복합성","쿨톤","블랙헤드","잡티","5점만점에 5점","2025.06.19","지성에 좋아요","보습에 좋아요","자극없이 순해요","덱스판테놀크림 자극없이 순해용!!! 요즘 크림들 무향이 많음데 향로도 안들어가도 향긋해서 좋아요!! 저녁에 가볍게 마무리하는 단계나 몸에 바르는 용도로 사용하고있어요. 제가 민감성이라 잘못바르면 뭐가 잘 나는데 그런거 없이 자극없이 순합니다!"
"죤서","복합성","가을웜톤","","","5점만점에 5점","2025.06.17","복합성에 좋아요","진정에 좋아요","자극없이 순해요","판매자에게 이벤트 상품을 지원 받아 직접 구매후 솔직한 의견으로 작성하였습니다우선 3일 정도 써봤는데 확실히 진정이 된 게 느껴집니다 요즘 피부가 다시 뒤집어져서 고민이 많았는데 신기하게도 다 들어갔어요 반코르 세럼이랑 같이 쓰면 조합이 최고입니다..! 제형도 가볍지도 무겁지도 않은 제형인데 수분감은 그대로 지켜줘서 좋네요 용량 별 가격대는 좀 있지만 그 값을 하는 느낌.. 다 쓰면 재구매 할 겁니다"
"올챙이등장","복합성","가을웜톤","모공","미백","5점만점에 5점","2025.06.16","지성에 좋아요","진정에 좋아요","보통이에요","덱스판테놀이 170,000ppm 함유되어있어 피부 진정에 도움을 준다고 하니 구매했어요~다른 후기에서도 좁쌀 가라앉고 바로 효과 나타난다고 하니 믿고 사용해보겠습니당~☺️크림이 유분기가 좀 느껴져서 유수분 밸런스를 위해 크림 전에 수분 충전 잘 해주는게 필요할 것 같아요 !"
"빡식잉","트러블성","봄웜톤","각질","모공","5점만점에 5점","2025.06.16","복합성에 좋아요","보습에 좋아요","자극없이 순해요","판테놀이라 해서 엄청 꾸덕한 제형을 예상했는데 부담스럽게 꾸덕하지도 않고 적당한 유분감 정도맘 느껴져요 😃 피부에 다 흡수되면 끈적함보단 촉촉하다는 느낌이 들었어요 !  피부결이 정돈되고 속보습이 꽉 채워지는 기분이예요 🥰🥰 피부 진정과 재생에 좋은 덱스판테놀이 함유되어있다니까 꾸준히 써보려구용 🤍"
"착한얼굴","복합성","여름쿨톤","각질","주름","5점만점에 5점","2025.05.11","복합성에 좋아요","진정에 좋아요","보통이에요","30대가 되면서 피부 속건조와 잔주름이 부쩍 신경 쓰이는데, 이 제품은 그런 고민에 딱 맞는 진정+탄력 크림이에요. 덱스판테놀 성분 덕분인지 피부가 예민하게 뒤집혔을 때도 자극 없이 부드럽게 진정되고, 아데노신이 들어있어서 그런지 미세한 주름이 한결 덜 도드라져 보이는 느낌이에요. 바를 때는 쫀쫀한데 끈적임 없이 잘 흡수돼서 데일리 케어용으로도 부담 없고, 속부터 차오르는 보습감이 만족스럽습니다. 성분도 깔끔해서 민감성 피부도 안심하고 쓸 수 있어요."
"뽀다뽀","민감성","여름쿨톤","","","5점만점에 5점","2025.05.05","복합성에 좋아요","진정에 좋아요","자극없이 순해요","평소에도 덱스판테놀 성분 좋아해서 약국템들 유명한거는 다 써봤어영 요것도 궁금해서 구매해봤습니당덱스판테놀 성분 들어가면 꾸우덕꾸덕해지기 쉬운데 제형을 되게 잘 잡았더라고요 발림성 굿 근데 되게 촉촉하고 끈적이지 않음원래 좋아하고 잘 맞는 성분이라 진정도 잘 되고 좋아여재구매 의사 있습니다"
"조곤조공","트러블성","가을웜톤","민감성","블랙헤드","5점만점에 5점","2025.03.26","복합성에 좋아요","주름/미백에 좋아요","자극없이 순해요","원래 여드름이 많이 나는 피부고 흉터도 많이 남는 타입이라 고민을 많이 했는데 이 제품 쓰고 많이 좋아진것 같아요.한통 다 쓰고 리뷰 남기는데 진정효과도 조금 있는것 같긴 한데 저는 진정에는 큰 효과를 못봤어요.하지만 착색된 흉터가 정말 많이 옅어지고 얼굴 전체 흉터가 정말 많이 없어졌어요.아침에 바르기엔 답답한 느낌이어서 저녁에 듬뿍 바르고 잘 흡수 시키고 잤는데 다음날 아침 흉터도 옅어지고 흉터가 옅어져서 그런지 얼굴도 환해보였어요.한통으로 완벽하게 흉터가 사라지진 않았지만 계속 사용하면 언젠간 흉터가 다 사라질것 같아요.앞으로도 계속 구매할 예정이에요"
"abcbc","지성","여름쿨톤","모공","블랙헤드","5점만점에 5점","2025.02.01","지성에 좋아요","진정에 좋아요","자극없이 순해요","원래 세안으로 클렌징워터 - 콜라겐 폼클 쓰다가 반코르 쓰기 시작한 날부터 클렌징밀크 - 폼클 사용했는데 볼쪽 피부가 뒤집어졌더라구요.. 사실 쓰기 시작하면서 바꾼게 많아서 뭐가 문젠지는 모르겠지만 일주일 사용 했을 때 전후 차이 보시면 붉은기가 많이 사라지고 여드름만 생긴 게 보이실 겁니다 틱톡 보다가 하도 많이떠서 해탈한 마음으로 샀는데 생각보단 효과가 있어서 다행이네요 더 써보고 한달리뷰로 다시 오겠습니다"
"동그릉","건성","쿨톤","각질","미백","5점만점에 5점","2024.11.24","건성에 좋아요","보습에 좋아요","자극없이 순해요","덱스판테놀 크림은 처음 사용해보았는데 입소문이 좋은 제품은 역시 이유가 있구나 싶었어요. 부드럽고 발림성 좋은 크림인데 소량만 바르고자도 다음 날 피부 보습감이나 피부결이 좋아진게 느껴지는 것 같아요. 사용할 수록 쫀쫀하게 피부 탄력도 좋아지는 느낌이고 좋아요."
"리안히","트러블성","여름쿨톤","블랙헤드","잡티","5점만점에 5점","2025.07.08","복합성에 좋아요","보습에 좋아요","자극없이 순해요","여드름 피부에 쓰기 좋아요 ! 두통째 쓰고 있는데 다음에 또 살거같메요"
