"id","tag","tag 2","tag 3","tag 4","point","date","txt","txt 2","txt 3","txt_inner"
"글리터수집가","건성","웜톤","각질","민감성","5점만점에 5점","2021.04.04","건성에 좋아요","진정에 좋아요","자극없이 순해요","🌟더 업그레이드 된 1등 재생크림🌟아벤느 제품하면 오래 가는 촉촉함, 온가족이 사용가능한 순한 성분이라는 이미지만 있었는데요. 이 재생크림 써보니 진정으로도 유명한 브랜드라고 생각이 듭니다!써보니 타 브랜드 재생크림에 비해 독보적인 느낌이 있었어요!아벤느 재생크림의 특징1) 재생크림임에도 불구하고 발림성 굿: 이전에 라로xxx 시카 재생크림을 사용해봤는데 제품은 괜찮지만 발림성이 너무 뻑뻑해서 손이 잘 가지 않더라구요 ㅠㅠ 마스크 때문에 잡티가 심해서 매일매일 발라줘야 되는데..🥲 근데 요제품은 부드럽고 트러블이 심한 부분에 여러번 덧발라도 얇게 발려서 마음에 들었어요.2) 더 강력한 시카!: 시칼파트 🌟플러스🌟로 리뉴얼 되었어요! 구리-아연 복합성분으로 손상개선에 효과적인데요. 일반 트러블 흉터 뿐만 아니라 화상흉터에도 사용 가능하다는 점이 놀라웠어요! 그리고 기존에 사용하던 재생크림이 보습력이 없어 항상 미스트로 마무리 했었는데, 요 제품은 보습력까지 갖추고 있어 건성피부에 추천합니다! 저는 턱부분 트러블로 고민이 많았는데, 저녁에 바르고 자면 진정이 되어서 그런지 흙빛 피부에서 안색도 좀 괜찮아지더라구요. 짜고 나서 민감해진 피부에 듬뿍 발라주는데 금방 가라앉고 좋았어요! 제 필수템입니다!"
"우니10","지성","웜톤","모공","미백","5점만점에 5점","2021.03.16","지성에 좋아요","진정에 좋아요","자극없이 순해요","진짜 리페어 크림중에 제일 강추합니다💕제가 여태까지 쓴 리페어 크림중에 제일 좋은것 같아요 보통 리페어 크림은 바르면 엄청 기름지거나 번들 거리는 경우가 많아서 별로라고 생각했는데 이 리페어 크림은 번들 거림도 없고 바르면 바로 스며들어서 아주좋아요 그리고 자고 일어나면 붉은 끼가 많이 사라지고 여드름 흉터도 빠르게 가라 앉는 다는 장점이 있습니다!처음에 뚜껑 열면 약간 기름 같은 오일이 나오는데 그것만 버려주면 그 다음부터는 오일 같은거 나오지 않고 잘 쓸 수 있습니다! 진짜 여드름 피부에 강추합니다!!양도 많고 많이 안짜서 쓸 수 있어서 정말 좋아요"
"마들렌메모리","지성","웜톤","모공","민감성","5점만점에 4점","2020.12.18","건성에 좋아요","진정에 좋아요","자극없이 순해요","요즘 피부가 많이 뒤집어져서 이거라도 바르면 괜찮아질까 해서 구매했어요 워낙 유명하기도 하고 써본적이 없어서 궁금했는데 세일기간에 저렴하게 샀어요 리뷰에 기름지다는 말이 많아서 구매를 많이 망설였는데 소량만 바르는거니까 양조절만 잘 하면 괜찮을것 같아서 구매했어요꾸덕한 제형이라 잘 안발려요 저는 소량짜서 아주 얇게 두드리듯 펴발라줬고 확실히 사용하고 나면 기름이 올라와서 많이 번들거리더라고요. 지성이 사용하기에는 부담스러워요  자기전에 바르는게 좋을 것 같아요 효과는 크게는 못느꼈지만 자기전에 바르고 자면 다음날 피부가 다르긴 하더라구요 꾸준히 사용해봐야 될것 같아요 튜브타입이라 위생적이고 사용하기 편해요"
"쭈댕","복합성","웜톤","모공","민감성","5점만점에 5점","2020.11.13","복합성에 좋아요","진정에 좋아요","자극없이 순해요","✔️6년째 사용하고 있는 찐 강추템🖤-구매이유원래 여드름성피부+민감성이었는데 잦은 압출과 레이저치료때문에 피부가 더 예민해지고 쉽게 붉어지고 여르름 붉은 자국도 많았어용,,,우연히 블로그에서 추천하는 글을 보고 구매해서 6년째 꾸준히 사용중이에용!!-제형약간 꾸덕한 제형이에용 저는 이제 익숙해져서 빠르게 흡수시킬 수 있는어용 처음 쓰시는 분은 왜이리 흡수가 안되고 겉돌지 할 수 있어요 그래서 초반에는 양조절하면서 천천히 흡수시켜주세요! 유분기 많아서 지성인 피부들은 낮에 바른 경우 양 조절이 필수에요!-성분아벤느는 성분이 정말 착한 더마 브랜드 중 하나죠! 시칼파트의 주성분은 징크옥사이드로 흔히 무기차차 선크림에 많이 들어가는 성분 중 하나에요! 징크옥사이드는 피부를 항염시켜주는 효과를 가지고 있어용! 이번에 리뉴얼을 되면서 2배 빠르게 붉은기를 진정시켜준다고 하는데 이부분을 사실 모르겠어용-효과망가졌던 제 피부가 꾸준히 쓰다보니까 회복되었어용! 무엇보다 레이저 치료를 받고 왔을 때 이만한 재생크림이 없어용 레이저로 인한 붉은기가 빠르게 진정되요! 그리고 트러블이 올라온 부위나 출한 부위에 스팟처럼 올리면 더 빠르게 진정되더라구요! 그리고 전체적으로 피부 붉은기 진정에 도움이 되었어용-사용방법저는 수부지라서 낮에도 포기할 수 없더라구요 그래서 낮에는 콩알만큼 짜서 발라주고 밤에는 수면팩하듯이 두틈하게 바르고 잤어용✔️환절기로 인한 예민해진 피부를 진정시키고 싶은 유저들에게 추천해드릴게용!!"
"탑리뷰어메이크업","복합성","쿨톤","모공","잡티","5점만점에 5점","2020.10.31","복합성에 좋아요","진정에 좋아요","자극없이 순해요","아벤느 브랜드 사랑하는 1인입니다 이 크림은 우연히 접하고 너무 좋아서 계속 쓰는데 피부 진정 효과가 확실히 있어요 약간 꾸덕한 제형이라 바를 때 조금 펴발라야 하는데 저는 이게 더 좋더라구요 너무 묽으면 보습력이 다 날아가는 것 같은데 이 크림은 약간 자연스러운 광이 나면서 촉촉합니다 속보습까지 되는 것 같지는 않지만 건조하지 않아요 그리고 무엇보다도 순해서 좋습니다 뾰루지 짜 낸 곳에 약한 상처났을 때 발라 두면 잠짐해져요 추전합니다"
"탑리뷰어메이크업","복합성","쿨톤","모공","잡티","5점만점에 4점","2020.10.17","복합성에 좋아요","진정에 좋아요","자극없이 순해요","아이러브아벤느❤ 아벤느 미스트로 시작해서 요즘 부쩍 아벤느 제품에 눈이 가서 한두 개씩 사서 쓰는 중인데 하나같이 순하고 보습이 잘되네요 피부에 뾰루지도 잘 올라오는 요즘이라 뾰루지 짜고 나서 흉터 남을까 봐 걱정했는데 이 제품이 피부 보호도 되고 한대서 기대하고 있어요향은 무향이라 호불호 염려 없고, 약간 꾸덕한 제형이라 개인적으로 너무 좋아요 바르기 불편할 정도로 꾸덕한 건 아니고 조금 꾸덕한데 잘 펴발라져서 되게 영양감? 있는 느낌이에요 바르고 날아가는 보습감이 아니고 바르고 잘 붙어 있는 보습감이랄까요ㅋㅋ 바르고 나서 자연스러운 광이 날 정도로 보습이 잘돼요 피부도 좋아 보입니다ㅋㅋ용기도 튜브형인데 치약 튜브같은 형태라 크림 짜고 나면 공기가 안 들어가서 위생적으로 사용할 수 있을 것 같더라고요 피부가 보호되는 느낌이 너무 좋고 약간 꾸덕한 제형도 너무 좋습니다 더 써 봐야 알겠지만 지금까지는 피부에 살짝 상처 나고 그랬던 것도 좋아지고 해서 만족해요 추천합니다:)"
"barbie****","","","","","5점만점에 5점","2025.08.31","복합성에 좋아요","진정에 좋아요","보통이에요","요즘 민감 붉고.얅고  자극 피부 되서쓰고잇어용ㅜㅜㅜㅜ발림 좋아용"
"mipl****","","","","","5점만점에 4점","2025.08.30","건성에 좋아요","보습에 좋아요","보통이에요","세일해서 저렴하게 구매했어요다음에 또 구입하고 싶어요."
"k00910****","","","","","5점만점에 5점","2025.08.26","복합성에 좋아요","보습에 좋아요","자극없이 순해요","턱이나 티존은 바르지말고 볼에만 바르시길 추천햐요 너무 무거워서 전 수분크림이랑 섞발함"
"pes****","","","","","5점만점에 4점","2025.08.22","복합성에 좋아요","진정에 좋아요","자극없이 순해요","갑자기 여드름이랑 흉터재생이 안돼 성분보고 구매했는데 코주변에 피부염가려움증이 있는데 바르자마자 가라앉네요 일단 만족해요 더 사용햐봐야알거같아요"
"rudalsdl****","","","","","5점만점에 5점","2025.08.15","복합성에 좋아요","진정에 좋아요","자극없이 순해요","손에 한포진이 심해져서 보습제로 순하고 상처회복에 도움이 되는 제품을 찾다가 발견햇어요!가격은 좀 되지만 손 진물이나는 상태일때 순하고 자극없어서 잘썼어요!"
"ses****","","","","","5점만점에 5점","2025.08.10","복합성에 좋아요","진정에 좋아요","자극없이 순해요","피부과 시술하고  재생크림 필요해서 구매했오용 ㅎㅎㅎ 평소에도 피부예민할때 사용하려구용 자극적이지도 않고 좋아용"
"ah****","","","","","5점만점에 5점","2025.08.08","건성에 좋아요","보습에 좋아요","자극없이 순해요","벌써 몇 개째 사용하고 있어요. 마지막단계에 발라주면 보습에도 좋고 피부가 윤기가 흘러요. 피부 트러블도 없이 생기있는 피부로 해주네요"
"faithbe****","","","","","5점만점에 5점","2025.08.08","복합성에 좋아요","보습에 좋아요","자극없이 순해요","남편이 면도후에 피부 진정으로 사용하는데 피부 진정시킬 때 저도 가끔 사용해서 항상 쟁여둡니다"
"ssua****","","","","","5점만점에 2점","2025.08.04","건성에 좋아요","진정에 좋아요","보통이에요","민감성,지성인 저에게 자극은 없었지만 진정 효과는 잘 모르겠어요겨울에 다시 사용해볼게요"
"dpqls****","","","","","5점만점에 5점","2025.09.12","지성에 좋아요","진정에 좋아요","보통이에요","날씨랑 호르몬 탓에 트러블이 엄청 심했어요. 진정팩 붙여도 그대로인 것 같고 너무 힘들어서 찾아보다가 sos 크림 사게 됐어요. 사용한 지 4일 정도 됐는데 트러블이 눈에 띄게 다 진정됐어요 씻고 나서 원래 하던 기초 가볍게 하고 그 위에 펴 발랐어요. 특히 트러블 심한 부위는 두껍게 발랐구요. 리뷰 작성 안하려다가 너무 좋길래 다른 분들도 트러블 진정에 도움 되셨으면 좋겠어서 남깁니당"
"올영슈니","지성","겨울쿨톤","모공","민감성","5점만점에 5점","2025.05.02","건성에 좋아요","보습에 좋아요","자극없이 순해요","얼굴에 레이저하고 재생크림바르라고 해서급하게 샀어요 할인가에!하얀색 크림이고 바르면 꾸덕한 느낌인데,생각보다 잘흡수되는 편이에요바르고나면 광이나요! 다음날까지 촉촉해요"
"정만만","건성","여름쿨톤","모공","민감성","5점만점에 5점","2024.04.21","건성에 좋아요","보습에 좋아요","자극없이 순해요","되직한 반죽 제형의 진정크림인데빽빽해서 흡수가 잘 안될 것 같지만 쉽게 녹아들듯 발려서 흡수가 어렵지 않아요보습력도 강해서 건성이 쓰기 좋을 것 같습니다"
"레몬초밥","건성","쿨톤","미백","민감성","5점만점에 5점","2024.04.11","건성에 좋아요","진정에 좋아요","자극없이 순해요","징크가 들어가 있어서 저렇게 하얗게 올라와요ㅋㅋㅋ 외출할 땐 못바르고 집에 있을 때 편하게 듬뿍듬뿍 발라주고 있습니당"
"레몬초밥","건성","쿨톤","미백","민감성","5점만점에 5점","2024.03.11","건성에 좋아요","진정에 좋아요","자극없이 순해요","리뉴얼 전 버전에 비해서 발림성이 많이 개선되었다고는 하지만, 징크옥사이드가 들어가면 아무래도 밀착력 등이 떨아질 수밖에 없어요..^^ 내 얼굴이 식빵이고, 이 식빵에 크림치즈를 바른다고 생각하고 도톰하게! 발라줍시당"
"이런거","복합성","봄웜톤","각질","다크서클","5점만점에 5점","2024.02.18","건성에 좋아요","보습에 좋아요","자극없이 순해요","피부 민감하고 예민할 때 자기 전에 도톰하게 올려주고 자면 진정돠있아요"
"이런거","복합성","봄웜톤","각질","다크서클","5점만점에 5점","2024.01.19","건성에 좋아요","보습에 좋아요","자극없이 순해요","민감하고 손상된 피부에 도톰하게 얹고 자면 다음날 피부컨디션이 올라오는 크림입니다!"
"헝가리꼬마","민감성","웜톤","각질","모공","5점만점에 5점","2023.12.11","지성에 좋아요","진정에 좋아요","자극없이 순해요","얼굴에 사마귀 제거후 재생용으로 바르고 있는데 순하고 진정돼요"
"둘둘","복합성","봄웜톤","각질","모공","5점만점에 5점","2023.11.13","건성에 좋아요","보습에 좋아요","자극없이 순해요","재생크림은 라로슈포제 B5 크림만 써봤는데 첫인상은 라로슈포제보다 좋네요. 무향인 것도 마음에 들고 효과는 잘 모르겠지만"
"nnA","","","","","5점만점에 5점","2023.09.13","복합성에 좋아요","보습에 좋아요","보통이에요","°얼굴피부 달래 줄때 좋아요~*피부 지침이 느껴지고, 트러블올라 올 때 진짜 좋은데요?계속해서 구매할 듯~*"
"간지과학","복합성","겨울쿨톤","미백","잡티","5점만점에 5점","2023.08.31","건성에 좋아요","보습에 좋아요","자극없이 순해요","✔️꾸~덕한 제형의 재생크림✔️얼굴전체용 보다 국소부위용으로 추천✔️빠른 진정과 보습효과 좋음"
"별풍이","복합성","봄웜톤","다크서클","미백","5점만점에 5점","2023.07.28","복합성에 좋아요","진정에 좋아요","자극없이 순해요","가끔 피부가 안좋아졌다 느낄때 사용했었는데이번에 기획 떴길래 구매해서회사에 한개구고 집에 한개두고저녁에 잘때나 운동갈때 사용해요~!흡수, 보습, 제형 뭐하나 빠지는게 없어요끈적임도 없어서 너무 조아요😊"
"부릉부릉","건성","웜톤","주름","탄력","5점만점에 5점","2023.06.20","지성에 좋아요","진정에 좋아요","자극없이 순해요","시칼파트 유명하잖아요~ 예전 부터 써서 공병만 몇개를 만들었는지 모르겠네요ㅎ 꾸덕한 제형이라 피부 뒤집힐때 발라주면 연고 바른것 같고ㅎ 시카크림치고는 보습도 괜찮아서 애착템입니다!"
"아나모라","지성","웜톤","각질","모공","5점만점에 5점","2022.08.05","건성에 좋아요","보습에 좋아요","자극없이 순해요","피부 진정에 좋습니다 레이저하고 잘썻어요 제형은 좀 꾸덕하규 리치합니다"
"시래우","건성","겨울쿨톤","다크서클","모공","5점만점에 5점","2021.08.16","건성에 좋아요","진정에 좋아요","자극없이 순해요","올린 리뷰사진 보시면 아시겠지만 진짜 꾸덕꾸덕한 타입이에요. 튜브용기 입구모양 그대로 나오죠. 흡수된 후에도 유분감이 느껴지는데 쫀쫀하면서도 피부가 잘 먹은 느낌이 나서 산뜻해요."
"gjcodms","약건성","웜톤","모공","블랙헤드","5점만점에 5점","2024.10.05","건성에 좋아요","보습에 좋아요","자극없이 순해요","평소에 더모코스메틱라인에 관심이 많았는데 아벤느에서 역대급 1+1기획제품이 나와서 바로 구매했습니당!사기전에 후기를 봤을 때 발림성이 안 좋았다는 말이 있어서 무슨 말인지 이해가 안됐는데 발라보고 아...!했습니당 ㅜ첨엔 넘 당황했는데 사용하다 보니 적응되고 다 너무 좋아요!!💜"
"ychoo","","","","","5점만점에 5점","2023.11.03","복합성에 좋아요","진정에 좋아요","보통이에요","⭐️4일동안 써본 후기⭐️매일 저녁에 발라줬어요! 크림이 꾸덕해서 손에서 조금 녹이고 발라줬습니당 4일 동안의 효과!! 좋은거 같아요반대편 볼에는 어떤 부분만 엄청 심했는데 진정됬어요사진 한 번씩 봐주세요!! 흉터 없이 잘 진정되서 아주 기쁨❤️💗 하트 눌러주세요 💗❤️"
"몽글한그녀","복합성","쿨톤","각질","모공","5점만점에 5점","2023.08.31","복합성에 좋아요","진정에 좋아요","자극없이 순해요","4통째 쓰고있는데 아벤느 시칼파트 플러스 S.O.S 크림 은 정말이지 제피부를 구해준 최고의 선물이랄까요?주위에서 왜이렇게 피부 좋아졌어? 요즘 관리다녀? 아주 많이 듣고 있어요.아벤느제품으로 많이 이용중이에요.피부 고민 아벤느 시칼파트 플러스 S.O.S 크림을저는 주위에도 적극 추천하고 있어요."
"도롱언니뚠뚠","건성","여름쿨톤","각질","다크서클","5점만점에 5점","2023.03.11","건성에 좋아요","진정에 좋아요","자극없이 순해요","처음 바를 때는 선크림 바를 때 처럼 흰 색의 백탁 현상이 일어나는 제품이었는데요, 다 발라져서 흡수가 완전히 될 때 까지 손으로 밀어주면 약간의 시간이 걸리기는 하지만 싹 흡수되어 필요한 유분막이 어느 정도 형성이 되는 제품이었습니다. 얼굴에 먼지라던가 좀 붙을 만한 유분감이기는 했는데, 건성인 저로서는 괜찮은 정도여서 만족했습니다. 지성 피부인데 수부지인 동생도 사용하여서 딱히 트러블이 올라오지는 않았으나, 다음날 화장시 평소보다 유분감이 조금 더 올라왔다고 하니 이 점 주의하시길 바라구요. 저는 평소 이 제품을 바를 때 스킨과 에센스를 차례로 발라주고 마지막에 이 제품을 사용했습니다. 그래야 나중에 조금 시간이 지나고도 피부가 금방 건조해지지 않았거든요. 단독 사용을 하려면 정말 귀찮은 날 씻고나서 바로 잠들어버리고 싶은 그런 날에는 스킨으로 피부결을 정돈하고 이 제품을 한 오십원 동전 크기 만큼 좀 많이 짜주어서 얼굴에 막 발라 줍니다. 백탁이 사라지자마자 잠자리에 들었었는데, 다음날 되어서 피부가 좋아보이는 매직이 일어나 매우 만족했었습니다. 건성이나 민감성 피부에게 강력하게 추천드리고 싶습니다."
"손나짱","","","","","5점만점에 5점","2022.12.20","복합성에 좋아요","진정에 좋아요","자극없이 순해요","오늘 아침 받고 나서 처음 사용해봤습니다!날 추워지고 나서 받아서인지 수분층과 분리 되어 나오길래 아침에 깜놀했네요 그래도 놀란가슴 부여잡고 잘 펴발라봤는데 피부에 잘 흡수되고 뭔가 매끈하다가 부들 보송? 해지는 느낌뭔가 장벽치고 밖에 찬바람에 맞서게 된 기분이더라구요확실히 뭔가 피부가 지금 퇴근후에도 찬바람에 상한느낌 없이 아침처럼 부들 보송?? 한 느낌이에요🤔 솔직히 더 꾸준히 써봐야 느낌을 더 잘알고 장점파악이 될거 같지만 명성처럼 좋네요..구욷👍"
"망고돼지","건성","웜톤","","","5점만점에 5점","2022.07.03","건성에 좋아요","진정에 좋아요","자극없이 순해요","사실 진짜 오랫동안 쓰고 있어서 화장대에 보면 예전 리뉴얼 전 그 튜브용기가 아직 남아있어요ㅜㅋㅋ시칼파트가 좀 꾸덕꾸덕해서 저는 수분크림이나 자기 전에 얼굴 전체에 도포하기는 좀 부담스럽더라구요....ㅜㅜ 대신에 사진처럼 피부과 레이저 치료 받고 나서 상처 부위에 도포하면 확실히 상처가 빨리 아무는 느낌입니다.그리고 겨울에 피부 컨디션 진짜 안 좋은거 같을 때 저는 점성 있는 토너랑 시칼파트랑 섞어서 자기 전에 바르고 자거나 아니면 수분크림이랑 시칼파트랑 섞어서 바르고 자요. 낮 시간에 이거 바르기는 무리인데 정말 건조할때, 피부 컨디션 많이 안 좋을때 이렇게 하면 그래도 좀 좋아지는거 같아요 6월 올영세일에서 할인하길래 마지막날 막차탔는데 다음날 더 할인하는거 보고 쫌 맘이 그렇네요.... 온라인 몰에서 구매해서 환불 배송비가 더 들어서 차마 환불하지는 않고 그냥 쓰는데 그것만 쫌 맴이 쓰리네욥...."
"GraceLee","복합성","쿨톤","모공","잡티","5점만점에 5점","2022.05.02","복합성에 좋아요","진정에 좋아요","자극없이 순해요","진짜 저랑 남편은 너무 좋아요 :) -. 피부타입: 저는 복합성에 가끔 뾰루지 나는 피부이고 남편은 완전 건성이데 둘 다 참 잘 맞아요~ 진짜 진정되는 느낌이에요. 바르고 자고나면 딱 알겠더라고요!-. 제형: 제형은 약간 연고 같은 느낌이고 처음 발랐을 때는 약간 겉도는 느낌?! 선크림 바르는 느낌인데 저는 괜찮더라고요. 약간 꾸덕한 느낌?? 남편은 첨에 좀 헤비한 느낌이라더니 이제는 잘써요. 제형에 예민하신 분들은 여름보다 겨울에 바르시면 좋을 것 같아요^^ (살짝 어떤 느낌인지 아시겠죠??) -. 무색무취라 좋아요~ 화장품 향 너무 세면 거부감도 있고 특히나 저 같은 경우에는 예민한 편이라 눈이나 입가에 바르고 나서 시간 지난 뒤에 눈이 따끔거리거나 그러기도 하는데 이 제품은 자극성은 진짜 없어요~ -. 용기: 플라스틱 용기 아니라 좋아요"
"ssol","복합성","웜톤","모공","민감성","5점만점에 5점","2021.06.30","복합성에 좋아요","진정에 좋아요","자극없이 순해요","👉🏻믿고쓰는 아벤느~~!!임프란트때문에 상악동거상술을 받았었어요 절대 3개월은 코풀지 말라고해서 휴지로 닦았더니 코밑 피부가 벌게지고 허물처럼 자꾸 벗겨지더라구요ㅠㅠ좀 지나면 괜찮아지겠지 했는데 회복이 안됐어요화장하면 그부분만 뜨고 ㅠㅠ 아벤느 시칼파트가 재생에 효과가 있다고해서 마지막 바법으로 구매해봤네요 ㅎ ㅎ정말 만족하고있어요~!👍🏻이틀정도 썼을뿐인데 일단 눈으로 보이는 허물은 생기지않네요 붉은기도 많이 없어졌구요연고처럼 꾸덕한 제형이지만 끈적임은 전혀 없었어요끈적임 질색팔색하거든요~스킨케어 마지막에 문제부위에 국소적으로만 톡톡 발라 흡수시켜주고있어요 아무래도 유분기는 있기때문에 여름엔 그렇게 발라주는게 좋을거같고 겨울엔  전체적으로 바르고자면 더 좋을듯합니다현재 토너 로션 다 아벤느 사용중인데 시칼파트도 너무좋네요온탑쿠폰으로 저렴하게~🤗오늘드림으로 로켓배송보다 빠르게 구매했어요^^😊올리브영 최고~❤️👍🏻👍🏻👍🏻"
"못난이희야","복합성","쿨톤","민감성","탄력","5점만점에 5점","2021.03.25","복합성에 좋아요","진정에 좋아요","자극없이 순해요","항상사용하는제품이라서 좋은건알고있어요..ㅎㅎ  우리가족모두 아벤느제품사용중인데  요즘 시카플러스 sos100ml가 잘안나와서  여기저기 사러다닌다꼬 얼마나 고생생했는지..ㅠㅠ  항상 에유있게 사두는데 헉~~ 큰아들이 100ml한통을 일주일이나많이쓰면보름 사용함.. 이러니 얼마나 사둬야되겠어요...운동하는30댄데  피부보면 사람들모두 깜짝놀람..ㅋㅋ  도대체 뭘사용하길래 피부가 그렇게 여자갓냐고..어릴때부터 좋았지만요..ㅎㅎ  제가 좋다는순한건 다사용하게 했거든요..그러다보니 이제알아서 자기한테 맞는걸 사용하네요~^^  중간에서 내가 귀찮아미침..사다바치기바쁨..장가도갓는디...ㅎㅎ  내가사줘야된다나?이런!!!!!! 그래서 미리 5개사다줫음..얼마못가겠지만요..ㅋ  딸도집에오면다들고가요..ㅠㅠ 울막둥이도 발라야되는디...ㅎㅎ  이정도록 인기저ㅓㅇ이랍니당~~^^♡"
"김딘","","","","","5점만점에 1점","2021.01.07","복합성에 좋아요","진정에 좋아요","보통이에요","해도해도 너무하네요 ㅡ ㅡ 판매종료한 이유를 알겟네요 이제품 겨울에 오일이랑 크림분리되는거 알아서 따뜻한곳에두고 오일이랑 섞이게끔 게속 만져주엇는데도 서로 인섞이고 반이 물이에요 주루룩 한번도 안썻는데 반이 물로나가서 줄엇어요.  올영실망이에요 바닥 나온게 제품안에 분리된 오일같은 물이고 섞어줘도 결국 주루룩~"
"민오옌","","","","","5점만점에 5점","2020.10.19","건성에 좋아요","진정에 좋아요","자극없이 순해요","진짜 거두절미 하고 좋다는 이야기 먼저 할게요!진짜 개인적으로는 그 어떤 화장품 보다 효과 짱이에요!!!지금 피부로 고통 받으시는 분들 진짜 샘플 받아서 한번 사용해보세요!!!저 마스크 때문에 5개월 전부터 사춘기때도 없던 화농성 여드름으로 고통 받고 있었는데, 피부과 약 먹으니 진짜 입술 맨날 찢어지고 건조해서 그게 더 고통스러워서 피부과 안가도 화농성 여드름 가라 앉힐수 있는 방법을 진짜 많이. 찾아봤어요! 진정에 좋다는 제품도 여러가지 써보았구, 고가의 제품도 저가의 제품도 다방면으로 많이 사용해 보았었는데 진짜 이것 만큼 효과본 제품은 없었네요!진짜 이 제품 만드신 분한테 너무너무 감사드려요!!!제품 제질은 많은 분들이 후기에 써주셔서 생략하구 저는 정확하게 어떤 효과 봤는지 공유할게요 1. 울긋 불긋 올라오던 염증이 가라앉기 시작했다2. 피고름도 가끔 생겼었눈데 더이상 피고름이 올라오지 않는다3. 약 2주 정도 사용 후 부터 진정 효과를 보기 시작했다4. 다른 제품 사용시 오히려 염증이 다 커지게 유발 되는 경우가 있었는데, 이 제품은 한달 사용기간동안  염증 유발이 전혀 없었다이 제품운 단점이 거의 없는데 굳이 꼽자면1. 개인적으로는 약간의 건조함을 느꼈다2. 좁쌀 여드름 개선에는 그닥 큰 효과를 보디는 못하였다!하지만 화농성 여드름 큰 염증은 완전 효과가 좋다3. 제형이 쫀득쫀득하다보니, 스킨을 바로 바르면 밀리는 경향이 있다 진짜 피부로 고통받는 분들 한번 사용해보셔요~!!!재구매의사 완전 완전 있습니다!"
"우우엉이","","","","","5점만점에 5점","2025.09.08","건성에 좋아요","진정에 좋아요","자극없이 순해요","돌고돌아 이 제품입니다… 저같은 건성에 좀만 피곤하면 트러블 나는 피부는 이만한 제품이 없어요…."
"호해잉구","","","","","5점만점에 5점","2025.08.28","복합성에 좋아요","진정에 좋아요","보통이에요","재생이잘되는크림 효과최고에영 완전만족합니다 !!! 조아용"
"호해잉구","","","","","5점만점에 5점","2025.08.28","건성에 좋아요","진정에 좋아요","보통이에요","시카크림이에요 순하고 진정이잘되는재생크림 ㅎㅎ 완전만족합니당"
"스위트여왕","민감성","쿨톤","모공","블랙헤드","5점만점에 5점","2025.08.17","건성에 좋아요","보습에 좋아요","자극없이 순해요","에.. 저랑은 안맞는걸로ㅠ..좋은데.. 좋은데ㅠ.."
"염둥","건성","가을웜톤","홍조","","5점만점에 5점","2025.08.17","지성에 좋아요","진정에 좋아요","자극없이 순해요","아벤느 sos크림 오래전부터 알고 있었지만여드름성 피부나 지성인 피부가 가장 잘 맞고 좋은거같아요 ! 로션대신 바르는 남편인데 만족한다고 하네요 ㅎㅎ"
"달코밍","건성","겨울쿨톤","잡티","주름","5점만점에 5점","2025.08.13","건성에 좋아요","진정에 좋아요","자극없이 순해요","임산부가 사용해도 좋은 제품이라고 해서 구매했는데 진짜 순해요! 여름이라 그런 건지 약간 물? 같은 게 생기긴 하네오"
"그스즈","","","","","5점만점에 5점","2025.08.10","복합성에 좋아요","진정에 좋아요","자극없이 순해요","늘 구비해두는 제품이에요. 피부 뒤집어지거나 안좋다 느껴질때 발라줍니다"
"oliveun","지성","웜톤","각질","민감성","5점만점에 5점","2025.08.07","건성에 좋아요","보습에 좋아요","자극없이 순해요","생각보다 자극적이지 않았어요 아벤느 제품은 역시나 입니다. 괜히 대란템이 아니네요!! 가성비가 너무 좋은 것 같습니다."
"신전로제떡볶2","민감성","웜톤","민감성","블랙헤드","5점만점에 4점","2025.08.03","복합성에 좋아요","진정에 좋아요","보통이에요","생각보다 별로 안 꾸덕했어요바르면 약간 하얘져요효과는 아직 모르겠어요"
"올영해피연구소","지성","트러블","","","5점만점에 4점","2025.08.02","복합성에 좋아요","진정에 좋아요","보통이에요","저는 얼굴전체말고 트러블에 스팟형태로 바르는데 여드름이 가라앉는거같아요"
"용요2","","","","","5점만점에 5점","2025.08.02","건성에 좋아요","보습에 좋아요","자극없이 순해요","휘뚜루마뚜루템 언제, 어디서든 무난하게 사용할 수 있어요."
"지구구","복합성","쿨톤","미백","피지과다","5점만점에 5점","2021.12.12","복합성에 좋아요","진정에 좋아요","자극없이 순해요","총평 : 5/5너무너무 맘에 듭니다.아쿠아인젤크림이랑 같이 구매했는데,너무 좋네요! 꼭 구매하시길 바랍니다^^"
"올리브영주인장","복합성","쿨톤","각질","모공","5점만점에 5점","2021.11.26","복합성에 좋아요","보습에 좋아요","보통이에요","처음에 선크림 같다고 생각도 들지만..  바르고 나면 좋다는 걸 알게 됩니다 !"
"돈쓰는기계","건성","","","","5점만점에 4점","2025.08.31","건성에 좋아요","보습에 좋아요","자극없이 순해요","발림성이 좋고 보습력이 좋으며 향은 거의 나지않는 살짝연고향만 나고 순해서 좋고 또 용량도 다양해서 선택하기가 좋어요"
"족방왕","지성","겨울쿨톤","민감성","트러블","5점만점에 5점","2025.08.16","지성에 좋아요","진정에 좋아요","자극없이 순해요","피부 레이저받고 재생연고가 필요해서 찾다가 직원추천받아서 샀어요 기름진거 극혐하는데 꾸덕하면서도 기름지지 않아서 너무 좋았어요 여름에 써도 안답답해요"
