"id","tag","tag 2","tag 3","tag 4","point","date","txt","txt 2","txt 3","txt_inner"
"wldms2792","","","","","5점만점에 5점","2024.02.27","복합성에 좋아요","진정에 좋아요","자극없이 순해요","요즘 좁쌀같은 자잘한 트러블이 많이 생겨서 크림 바꿨는데 진정도 잘 되고 자기전에 듬뿍 바르고 자니까 다음날 피부도 매끈해져 있어서 완전 만족입니다! 흡수도 잘 돼서 다쓰고 재구매 하려구요!!"
"비니711","","","","","5점만점에 5점","2024.01.20","지성에 좋아요","진정에 좋아요","보통이에요","추천받아서 구매했어요배송도 빠르게와서 좋아요 잘써볼개요"
"softiee","약건성","봄웜톤","민감성","아토피","5점만점에 5점","2024.08.28","건성에 좋아요","보습에 좋아요","자극없이 순해요","벌써 다 썼어요 ㅜ.ㅜ 한달 정도 만에 다 쓴듯…뭔가 보송하면서 초초칸 연두색 크림의 그런 마력이 있어서손이 너무 잘가더라구요 이걸로 여름 잘 났어요근데 용기가 딱딱한 그런 재질이라 끝부분은절대 안나와요,,,, 끝까지 절대 못쓸듯헤픈 감이 있음.. 저처럼 비쌀 때 살지 말고열분은 꼭 1+1 할 떄 사새요,, 여름에 다시 쓰러올것같습니당 귯"
"softiee","약건성","봄웜톤","민감성","아토피","5점만점에 4점","2024.07.01","복합성에 좋아요","진정에 좋아요","자극없이 순해요","😶‍🌫️사고 이틀뒤에 원플원 기획해서 속상한민감성/악건성의 꾸준히 써보고 쓰는 리뷰 ✧😢🌀유리숍님 유튜브 보고 딱 내 상황이라 용량에 비해양이 적음에도 구매해보았습니다제가 겨울엔 악건성이었다가여름되면 얼굴이 전체적으로열감이 심한 수부지~복합성이 되는데 열감 진정잘 시켜주고 크림이 연두색이라 뭔가 손이 잘가요당기지도 않고 수분도 딱 적당해요 근데 건성분들은1차스킨토너를 수분감 있는걸로 써주는 걸 추천!진짜 이틀뒤에 원플원 하는건 킹받네@💚도움이 되셨다면 [도움이 돼요] 한번 부탁드려요💚"
"호불호확실한살암","민감성","여름쿨톤","민감성","트러블","5점만점에 5점","2024.06.19","복합성에 좋아요","진정에 좋아요","자극없이 순해요","📌 또비브..(또 아비브..) 이제 리뷰 쓸 것도 없슴..✅ 장점동생이 여드름성 피부인데ㅜ아비브로 관리하고 많이 좋아졌어요!! 기획세트도 많이 내주시고 먼가 점점 더 유명해져서 조음 ㅎ✅ 단점가격이.. 얘는 세일을 다시 잘 안 하네여ㅜㅠㅠ 1+1 기획 다시 했으면 좋겠어요 ㅜㅜ"
"silverbasis","","","","","5점만점에 5점","2024.03.07","복합성에 좋아요","보습에 좋아요","자극없이 순해요","아비브 토너부터 팩까지 이것저것 너무나 잘쓰고 있어서 크림도 구매했어요~ 촉촉하고 바르면 시원한 쿨링감까지 있어 너무 좋아요~ 바를때도 시원하고 좋은데 진정효과도 있어서 더욱 좋아요~튜브형이라 바르기 편하기까지 흠잡을데가 없네요~"
"dldudt****","","","","","5점만점에 5점","2025.09.15","건성에 좋아요","진정에 좋아요","자극없이 순해요","진짜 너무너무 보들보들해짐!! 진짜 기분이 너무 좋아져요 ㅋㅋ 화장하기전에 바르면 화장도 잘 먹음! 진짜 요즘 제 필수템입니다 세수하고나면 기초바르고 바로 발라요 ㅋㅋ"
"add****","","","","","5점만점에 5점","2025.09.15","건성에 좋아요","보습에 좋아요","자극없이 순해요","리뉴얼되고 넘 비싸졋어요 언쁠원도 안하고 댱 하나에 삼먼원ㄷ"
"wka****","","","","","5점만점에 5점","2025.09.15","복합성에 좋아요","진정에 좋아요","자극없이 순해요","저의 재재재구매템..! 인생 수분크림 입니다수분크림이라기엔 가볍고 로션이라기엔 무거운 딱 그 중간정도의 텍스처로 수분이 가득해서 피부가 편안해요"
"jel****","","","","","5점만점에 5점","2025.09.14","복합성에 좋아요","진정에 좋아요","자극없이 순해요","아비브는 선스틱만 사용해봤는데 스킨케어 라인도 아주 좋네요~^^"
"fldk****","","","","","5점만점에 5점","2025.09.10","복합성에 좋아요","진정에 좋아요","자극없이 순해요","그냥 특별하게 좋다라는건 모르겠으나 피부타입에 상관없이 무난하게 바르기 좋음"
"42533****","","","","","5점만점에 5점","2025.09.08","복합성에 좋아요","진정에 좋아요","보통이에요","바르며누좀 시원함 화함 아니고제형으 주는 건지 원료 덕인지 시원"
"bass****","","","","","5점만점에 5점","2025.09.08","건성에 좋아요","진정에 좋아요","자극없이 순해요","발림성이 정말 좋고 쿨링효과와 보습력도 괜찮아서 매일 쓰고 있어요"
"su****","","","","","5점만점에 5점","2025.09.08","복합성에 좋아요","진정에 좋아요","보통이에요","다 좋은데 사고나서 세일해서.. 기분이 영... 세일하는 줄도 모르고 정가 주고 샀어요^^ 근데 진짜 좋아요 무거운 느낌을 진짜 싫어하는데 전혀 안 무겁고 가벼운 느낌?입니다 제형은 약간 샤베트 느낌? 같았어요"
"gkstkdd****","","","","","5점만점에 5점","2025.09.08","건성에 좋아요","보습에 좋아요","자극없이 순해요","트러블이 올라올 때가 있어서 어성초 성분이 좋다길래 사봤어요! 확실히 쿨링은 있는 것 같고 진정은 앞으로 써봐야 알 것 같슴니당 ㅎㅎ"
"yoodi****","","","","","5점만점에 2점","2025.09.06","복합성에 좋아요","진정에 좋아요","보통이에요","아비브 패드 세럼 다 잘 맞아서 크림도 구매했는데 이거 쓰면 좁살도 화농성도 아닌 애매~한 것들이 요철 생기는 부분에 자주 생겨서 세번쓰고 사용 안 해요"
"qkrdb****","","","","","5점만점에 5점","2025.09.06","건성에 좋아요","진정에 좋아요","자극없이 순해요","이거 쓰고 피부 좋아졌다는 말 개많이 들음 ㄹㅇ엄마한테오 추천함"
"syis****","","","","","5점만점에 5점","2025.09.05","복합성에 좋아요","진정에 좋아요","보통이에요","무난하게 막 쓰기 좋아요~ 너무 무겁지도 않아서 막 발라줍니다"
"klj****","","","","","5점만점에 5점","2025.09.05","복합성에 좋아요","진정에 좋아요","자극없이 순해요","가볍세 쓰기 너무 좋고 스킨앰플바르고 약간 건조할 때 바르면 촉촉해서 굿굿"
"ji****","","","","","5점만점에 5점","2025.09.03","건성에 좋아요","보습에 좋아요","자극없이 순해요","여름 내내 잘 썼어요. 피부 온도가 정말 내려가는 느낌이고 피부가 시원해져요."
"qkrdb****","","","","","5점만점에 5점","2025.09.02","건성에 좋아요","진정에 좋아요","자극없이 순해요","친구한테 추천받았는데 피부가 좋아졌다는 소리를 종종 들어서 더 쟁여두려고요 ㅎㅎ"
"bass****","","","","","5점만점에 5점","2025.09.02","건성에 좋아요","보습에 좋아요","자극없이 순해요","발림성이 되게 좋고 발랐을 때 수분감도 채워줘요 아비브 초록색 패드랑 궁합이 좋아요"
"suyou****","","","","","5점만점에 5점","2025.09.02","건성에 좋아요","보습에 좋아요","자극없이 순해요","매장에서 테스트해봤는데 용기도 이쁘고 사용감이 너무 부드럽고 촉촉해서 샀어요! 엄청 가벼운 느낌은 아니지만 건성이 사용하면 좋을 것 같아요"
"apwn****","","","","","5점만점에 5점","2025.09.02","건성에 좋아요","보습에 좋아요","자극없이 순해요","앙 너무 시원해요 악악악 건성인데 발릴때 보드러운 느낌이 넘넘좋아서 계속쓰고잇어용..💘"
"k202310146****","","","","","5점만점에 5점","2025.09.01","복합성에 좋아요","진정에 좋아요","보통이에요","어성초가 잘 맞는 것두 있꼬 패드가 좋았어서 크림도 써볼라구여"
"올영미저리","","","","","5점만점에 5점","2025.08.28","복합성에 좋아요","진정에 좋아요","보통이에요","어성초가 잘맞는 편이라 아비브 스킨케어 세트로 샀어요 패키지가 예뻐서 좋아요"
"이션이","복합성","봄웜톤","다크서클","모공","5점만점에 5점","2025.08.27","복합성에 좋아요","진정에 좋아요","보통이에요","요철에 좋다고해서 사봤습니다! 알로에겔로 팩하고 닦아낸후 발라주고있어요 보습력은 없지만 요철엔 좋은득"
"밀바엔사냥꾼","","","","","5점만점에 5점","2025.08.24","지성에 좋아요","진정에 좋아요","자극없이 순해요","보들보들한 마무리감이 너무 좋고 지성피부가 여름에 쓰기에도 무난한 크림입니닷"
"듀고양이","","","","","5점만점에 5점","2025.08.15","지성에 좋아요","보습에 좋아요","자극없이 순해요","수분감 많고 쿨링 됩니다 진정은 모르겠고 건성한텐 비추해요"
"서띠띠","","","","","5점만점에 5점","2025.08.08","건성에 좋아요","보습에 좋아요","자극없이 순해요","이거 바르면 붉은기가 신기하게 싹 가라앉아요.. 넘좋 넘좋 ㅠㅠ"
"서띠띠","","","","","5점만점에 5점","2025.08.06","건성에 좋아요","보습에 좋아요","자극없이 순해요","아비브 너무 조아요 붉은기 싹 가라앉았어용 바르면 시원해욤"
"헤엑땨","","","","","5점만점에 5점","2025.08.06","건성에 좋아요","진정에 좋아요","자극없이 순해요","수분감 엄청 있는 크림이라 건성들이 좋아할 듯? 가볍게수분감 있어서 좋아욤"
"미쿠가넘좋아요","","","","","5점만점에 4점","2025.05.22","지성에 좋아요","진정에 좋아요","자극이 느껴져요","아….. 아니 친구가 자꾸 추천해서 사봤습니다. 저는 전에 계속 무거운 크림을 발랐어서 수분부족복합성인 저에게는 약간 힘들었는데 이거 ㅈㅉ 신세계? 유분이 아예 없는 건 아닌데 유분<수분이에요 근데 좀 시간 지나면 유분이 올라오긴 합니데이^_^ 그리고 피부 컨디션 안 좋을 땐 시간 지나면 건조하다는 느낌을 받았기 때문에 건성에겐 비추! 그리고 트러블 있으시면 좀 따가워요 근데 참을만함 그렇다고 트러블이 막 더 나는 건 아니고 걍 균 죽여주는 느낌(본인피셜)이라 ㄱㅊ나여"
"임아별","","","","","5점만점에 5점","2025.06.17","지성에 좋아요","진정에 좋아요","자극없이 순해요","수분크림 중에 당연 최고!! 쿨링감도 있고 발림성도 좋아요!! 겨울에 주로 쓸것 같은데 여름에는 자기전에 저녁에 수분충전할때 쓰고 있어요!!!"
"임아별","","","","","5점만점에 5점","2025.05.17","복합성에 좋아요","진정에 좋아요","보통이에요","와 아비브는 제 정착템이에요 여드름성 피부에 화장 잘먹게 해주고 진정,쿨링효과에 일단 적합해요!! 한번씩 써보시길 추천드려요!!"
"hye****","","","","","5점만점에 5점","2025.08.29","복합성에 좋아요","진정에 좋아요","자극없이 순해요","진짜 촉촉하고 흡수도 빨라요 지금까지 써본 크림중에 젤 좋아요"
"공룡왕티라노","","","","","5점만점에 5점","2025.08.27","복합성에 좋아요","진정에 좋아요","자극없이 순해요","제품력이 좋아 추천합니다. 재차 구매할 의향이 있습니다."
"kjh3519****","복합성","봄웜톤","","","5점만점에 5점","2025.08.13","지성에 좋아요","진정에 좋아요","자극없이 순해요","발림성이 이렇게 좋은 크림 처음 봤어요 완전 부드러워요.."
"qowlst****","","","","","5점만점에 5점","2025.08.08","지성에 좋아요","진정에 좋아요","자극없이 순해요","쿨링감이 느껴지고 제형이 가벼워서 여름에 쓰기 좋은것같아요"
"mobl****","","","","","5점만점에 5점","2025.08.05","복합성에 좋아요","진정에 좋아요","보통이에요","수분이 많은 크림인데 건조해져서 다른 보습크림을 추가적으로 더 발라줘야해요"
"euna06****","","","","","5점만점에 5점","2025.08.04","건성에 좋아요","보습에 좋아요","자극없이 순해요","진짜 샤베트 같ㅇ 바르면 시원해져서 화장하기 전에 바르는데 약간 기름져서 소량만 발라야해요"
"chaewons****","지성","가을웜톤","각질","홍조","5점만점에 5점","2025.08.03","복합성에 좋아요","진정에 좋아요","자극없이 순해요","밤에 바르고 잤더니 아침에 싹 진정된것같아요 크림인데도 꾸덕하지얺고 잘 발려서 좋아요ㅜ 홍조들이 조금 개선되는거같기도함 ㅎㅎ"
"책읽는하루","","","","","5점만점에 5점","2025.07.08","지성에 좋아요","진정에 좋아요","자극없이 순해요","피부타입이 지성이라 크림 사용 후에 유분이 많이 생기는 걸 싫어하는데.. 이건 정말 추천드리고 싶어요!!! 지성분들 꼭 사용해보세요! 바로 스며들어서 정말 좋아요! 여름에 쓰니까 더 좋은 것 같기도..💚"
"책읽는하루","","","","","5점만점에 5점","2025.06.07","지성에 좋아요","진정에 좋아요","자극없이 순해요","가벼운 제형입니다! 지성피부라 무거운 크림을 싫어하는데 이건 정말 좋았어요…💚 다만 용기가 오래 사용하기에 조금 불편한 감이 있어서 용기 개선 해주시면 더더 좋을 것 같아요!"
"aaaaaaoe","건성","쿨톤","탄력","","5점만점에 5점","2024.02.28","복합성에 좋아요","진정에 좋아요","자극없이 순해요","자극 없이 부드럽게 발려요!운동 직후에 얼굴에 열감이 많은 편인데, 듬뿍 발라주면 크림팩처럼 활용하기도 너무 좋습니다"
"wisdomdo****","","","","","5점만점에 3점","2025.06.02","복합성에 좋아요","진정에 좋아요","자극없이 순해요","이거 살때 피부 온도가 많이 떨어진다길래 산거였는데.. 솔직히 바를때 빼고 피부 온도가 낮아지는지 모르겠고 진정도 잘 모르게ㅛ어요 보습도 그럭저럭인듯 뒤집어지고 그런거 없는것 같아서 좀 썻는데 가끔 냉장고 넣어둿다 쓰면 좋을것 같아용~ 갠적으로 트러블 피부는 비추에여"
"lj****","","","","","5점만점에 5점","2024.03.10","복합성에 좋아요","진정에 좋아요","자극없이 순해요","🌿아비브 어성초 크림 카밍 튜브연두빛의 산뜻하고 가벼운 제형이지만 피부에 바르는 즉시 속피부까지 스며드는 리치한 수분감으로 푸석푸석함과 건조함을 확 잡아주는 느낌이 들어서 상당히 만족스럽습니다👍🏻피부 진정, 수분, 쿨링효과에 탁월한 아비브의 어성초라인 만세🙌🏻🌿"
"stabl****","","","","","5점만점에 5점","2024.02.27","복합성에 좋아요","진정에 좋아요","자극없이 순해요","진정에 아비브어성초크림카밍튜브가 답이네요!^^피부가 얇아서 자극에 예민하게 반응해트러블도 잘생기고, 홍조가 심해요.순한 성분에 흡수가 빨라서 피부가 금방 진정되니너무나 신기하네요!!!ㆍ반투명의 무겁지 않은 제형으로소프트한 발림으로 흡수가 빨라요.ㆍ흡수가 빠르고 산뜻한 느낌으로피부에 편안한 느낌을 받았어요ㆍ예민해서 화장품 까다롭게 고르는데완전 진정크림으로 정착템을 만났어요♡ㆍ얼굴에 체온을 낮춰주고 보습을 해주니 확실히 홍조가 잡히고트러블이 예방되는 느낌이에요.ㆍ저처럼 예민한 피부를 가지신분들.여드름으로 피부 트러블이 고민이신분.밀착 메이크업을 위해 기초에 신경쓰니는 분들.모두에게 강력 추천합니다.♡(튜브형의 케이스도 고급지네요^^)"
"dbwl****","","","","","5점만점에 5점","2024.02.27","지성에 좋아요","진정에 좋아요","자극없이 순해요","바른순간 시원하다 느낌이었어요. 저는 향에 민감한데 무항이라 너무  반가웠어요!   제형은 로션과 크림중간이라  너무 뻑뻑하지도 그렇다고 너무 묽지도 않아서 겨울 지나고 봄,여름에 쓰기  딱!좋은거같아요.  케이스도 불편하다해서 걱정했는데 오히려 저는 더 전문성있는 제품같아보여 신뢰가 갔어요   패키지 디자인하신분  승진하시길.  바르고나선 산뜻하고 촉촉함이 남았네요  부활초 크림도 너무촉촉하게 잘썼는데 어성초도 봄부터  잘 쓸수있겠어요"
"오리닝","","","","","5점만점에 3점","2025.05.13","복합성에 좋아요","진정에 좋아요","보통이에요","수부지인 저한텐..... 좀 건조?해요 너무 비싸서 살까말까고민햇는데 후회중•••ㅜ 딱히 막 흔적에 도움되는것도 모르겠고 진정도 잘 모르겠어요 건성은 진짜 쓰면 안될거같고 제가 유분은 진짜 많은데 속수분이 되게 부족한 피부타입이거든요? 근데 이 크림 바르고 자고인나면 걍..... 피부 당기고 별로에요 그리고무엇보다가격이너무비쌈"
"Slauxhskw","","","","","5점만점에 5점","2024.02.24","복합성에 좋아요","진정에 좋아요","자극없이 순해요","피부가 요즘 예민한지 뾰루지같은게 잘 올라오고 금방 붉어져서 진정용 크림이 필요했는데... 너무 가볍고 부드럽게 잘 발려서 맘에 쏙들어요ㅠㅠ 일단 첨 바르면 수분감이 바로 느껴지는 제형이에요. 자극주는 느낌도 없고 펴바를 때 촉촉하고 얇게 잘 발려서 최고.... 마무리도 끈적임이나 무거움이 없어서 좋아요!! 민감한 피부도 그렇지민 수부지한테도 충분히 데일리용으로 바를만한 크림입니다!"
"하루야산책가자","","","","","5점만점에 5점","2025.06.08","건성에 좋아요","보습에 좋아요","자극없이 순해요","아비브 어성초 크림 카밍 튜브는 민감해진 피부를 빠르게 진정시키고 수분을 공급해주는 데일리 수분 크림입니다. 가벼운 젤 타입 제형으로 발림성이 우수하며, 피부에 빠르게 흡수되어 끈적임 없이 산뜻하게 마무리됩니다. ￼"
"멩꽁","건성","봄웜톤","모공","블랙헤드","5점만점에 5점","2025.04.18","건성에 좋아요","진정에 좋아요","자극없이 순해요","바르면 은은하게 쿨링감 느껴져서 열 올랐을때 발라주기 좋었어요"
"멩꽁","건성","봄웜톤","모공","블랙헤드","5점만점에 5점","2025.03.15","건성에 좋아요","보습에 좋아요","자극없이 순해요","진정도 잘 되서 좋고 테스트 했을때처럼 좋아서 잘 사용하고 있어요"
"낯설쥬","","","","","5점만점에 5점","2024.06.14","복합성에 좋아요","진정에 좋아요","자극없이 순해요","피부 트러블이 생겨서 진정크림 처음 구매해봄핸드크림같은 제형인데 바르면 또 아주 스르륵 펴발림흡수 잘되고 피부진정 도움"
"yat****","","","","","5점만점에 5점","2024.03.07","복합성에 좋아요","진정에 좋아요","자극없이 순해요","일단 튜브컬러 너므너므 이뻐요~기존에 쓰던 튜브크림이랑 비교해봤어요 ^^무려 시카크림이니 순하고 쓰기도 너무 편해요~가방에 휴대하기도 편해서 여행갈때도 가져가려구요잘 쓸게요♡"
"pso****","","","","","5점만점에 5점","2024.02.28","복합성에 좋아요","진정에 좋아요","자극없이 순해요","요즘같이 건조하고 미세먼지가 심해서 자극 받은날에 사용하려구 어성초라인중에 크림을 구매해 봤는데 너무 순하고 붉은기도 진정 되고 너무 좋아요, 튜브형이라 갖고 다니기도 편하고 앞으로 자주 애용할 거 같습니다!"
"jykim****","","","","","5점만점에 5점","2024.02.27","복합성에 좋아요","보습에 좋아요","자극없이 순해요","평소에 아비브 어성초 잘쓰는데 크림으로 나와서 구매해봤는데 너무 좋네요 !!!보들보들 발림성 너무 좋고 가볍지만 건조하지 않고촉촉해요피부 진정에 도움이 된다고 하니 여드름 나는 아들도 사용하면 좋을것 같아요."
"ps****","","","","","5점만점에 5점","2025.08.30","복합성에 좋아요","보습에 좋아요","자극없이 순해요","발림성도 좋고 향도 순하고 좋아요다만아쉬운점은 남은것까지 탈탈쓰고싶을때 잘라서손가락넣어서 쓰고싶은데 소재자체가 그럴수가없어서 아쉬워요한번은 잘라서 써보려는데 안벌려지고 잘못하다 날카로운부분에 손이 다쳐요"
"kangse****","","","","","5점만점에 5점","2025.08.30","건성에 좋아요","보습에 좋아요","자극없이 순해요","자극 없이 순한 제품이라서 민감성인 제 페부에도 잫 맞습니당"
"tint****","","","","","5점만점에 5점","2025.08.29","복합성에 좋아요","진정에 좋아요","보통이에요","요철없애려고 알로에랑 같이 샀는대 효과가 너무 좋네요 꼭 써보세여"
"ann****","","","","","5점만점에 4점","2025.08.28","복합성에 좋아요","보습에 좋아요","자극없이 순해요","자극 하나도 없고 쿨링 효과 있대서 샀는데 좀 열감이 없어진것 같아요!"
"nannaji7****","","","","","5점만점에 5점","2025.08.27","지성에 좋아요","주름/미백에 좋아요","자극이 느껴져요","좋아요 지성피부 꼭  사용하고 있어요  감사합니다 또 구매의사있음"
"y2****","","","","","5점만점에 5점","2025.08.26","복합성에 좋아요","진정에 좋아요","자극없이 순해요","이거 진짜 5통은 썼는데 넘 좋음 이거 주변사람들한테 다 추천 중인데 꼭 사세요"
"genie****","","","","","5점만점에 5점","2025.08.26","건성에 좋아요","보습에 좋아요","자극없이 순해요","엄청 순한 타입이라 믿고 사용하는데 날씨가 워낙 더워서 이 크림을 바르면 쿨링감이 있어 시원해요 ㅠ"
"balba****","","","","","5점만점에 5점","2025.08.25","복합성에 좋아요","진정에 좋아요","보통이에요","엄청난 효과는 모르겠지만 큰 트러블 없어서 무난히 사용하기 좋은거 같아요"
"nagyeong****","","","","","5점만점에 5점","2025.08.24","지성에 좋아요","진정에 좋아요","자극없이 순해요","지성이라 여름에 쓰기좋은 가벼운 제형만을 찾아다녔는데 딱 원하던 제형이에요 좋아요오"
"haeun****","","","","","5점만점에 5점","2025.08.23","복합성에 좋아요","진정에 좋아요","자극없이 순해요","이번에 기초 여러개 바꿨는데 가장 마음에 드는 크림이에요 자극 없었고 진정에 효과적이에요"
"haeun****","","","","","5점만점에 5점","2025.08.23","복합성에 좋아요","진정에 좋아요","보통이에요","촉촉하고 실키한 마무리감 사이인 느낌..? 자극 없이 바르기 좋아요"
"syeon****","","","","","5점만점에 4점","2025.08.23","건성에 좋아요","진정에 좋아요","자극없이 순해요","아이브 어성초 팩이 절 여기까지 이끌었네요 ㅎㅎ 써보니 좋은 거 같긴한데 팩으로 충분한 거 같아서 굳이 싶네요ㅜㅠ"
"jisoo****","","","","","5점만점에 5점","2025.08.21","지성에 좋아요","진정에 좋아요","자극없이 순해요","여드름, 모낭염 잘 나는 피분데 이거 바르고 나서는 더 안나요 아주 좋아요"
"bom****","","","","","5점만점에 4점","2025.08.20","복합성에 좋아요","보습에 좋아요","보통이에요","튜브 용기 재질이 달라져서 아쉽네요수분 보습감이 좋아서 스킨 로션 후에 바르고 있어요"
"jungbin1****","","","","","5점만점에 5점","2025.08.20","복합성에 좋아요","진정에 좋아요","보통이에요","무겁지 않고 가벼운 제형이라서 정말 좋은 것 같습니다! 군군"
"cjmin****","","","","","5점만점에 5점","2025.08.18","복합성에 좋아요","진정에 좋아요","자극없이 순해요","아비브 어성초 라인은 다 잘 쓰고 있어영 수부지한테는 적당히 보송보송한 느낌으로 마무리됨"
"color****","","","","","5점만점에 5점","2025.08.18","복합성에 좋아요","진정에 좋아요","자극없이 순해요","쿨링 진정 크림으로 잘 쓰고있어요 양도 많고 촉촉하고 좋아요"
"wowmo****","","","","","5점만점에 5점","2025.08.18","지성에 좋아요","진정에 좋아요","자극없이 순해요","막 화하게 시원한건 아닌데 쿨링진정 확실히 느껴지긴 해요 화한건 자극이 그만큼 있단거라 이정도가 좋아요 ㅎㅎ"
"wowmo****","","","","","5점만점에 5점","2025.08.18","지성에 좋아요","진정에 좋아요","자극없이 순해요","가볍게 한개 샀다가 금방 다써서 새로 샀습니다 쿨링진정효과가 있어서 좋아요 쿨링이래도 막 화~하게 시원해지는건 아니고 미미하긴한데 그래서 오히려 자극은 없는거같아요 질감은 샤벳같은 느낌? 중독성 있습니다"
"nyw****","","","","","5점만점에 5점","2025.08.18","복합성에 좋아요","진정에 좋아요","자극없이 순해요","쟈극없이 순하고 발림성도 좋네요 부담없이 바르기 좋아요~~"
"jy04****","","","","","5점만점에 5점","2025.08.18","복합성에 좋아요","진정에 좋아요","자극없이 순해요","이 크림 쓰고 자고 다음 날 일어나면 피부가 정말 뽀둥~해져 있어요"
"jae****","","","","","5점만점에 5점","2025.08.17","복합성에 좋아요","보습에 좋아요","자극없이 순해요","괜찮은것같아여!! 빠르게 흡수도 되고 바르고나면 건조 하지도 않구요"
"dahyun****","","","","","5점만점에 5점","2025.08.17","복합성에 좋아요","진정에 좋아요","자극없이 순해요","아비브 워낙 유명하고 저도 좋아해서 친구 사줬는데 역시나 좋다고 하더라구요~ 보습 진정에 자극없이 순합니다"
"add****","","","","","5점만점에 5점","2025.08.16","지성에 좋아요","주름/미백에 좋아요","보통이에요","왜 비싸졌어요 이제 왜 원쯜원 안해여ㅠㅠ 왜니까 제발 제가ㅜ살테니까"
"siasiasi****","","","","","5점만점에 5점","2025.08.15","복합성에 좋아요","보습에 좋아요","자극없이 순해요","와 제 인생템 됐어요ㅜ 발림성도 좋고 순해서 확실히 이 제품 쓰고 피부 좋아진게 느껴집니다!"
"ss0****","","","","","5점만점에 5점","2025.08.11","복합성에 좋아요","진정에 좋아요","보통이에요","엄청 드라마틱하게 좋은지는 모르겠는데 계속써보려구요 쿨링효과는 별로없음"
"bass****","","","","","5점만점에 5점","2025.08.07","복합성에 좋아요","보습에 좋아요","자극없이 순해요","얼굴에 바를 때 느낌이 뭔가 부드러운 샤베트? 제형이에요 쿨링감도 있어서 매일 쓰고 있어요"
"leedayo****","","","","","5점만점에 1점","2025.08.07","복합성에 좋아요","진정에 좋아요","보통이에요","상품평이 좋아서 기대하고 구매했는데,, 썼더니 좁쌀이 더 번지고 커졌어요..."
"zxqw****","","","","","5점만점에 5점","2025.08.07","지성에 좋아요","진정에 좋아요","자극없이 순해요","저작극에 지성타입에도 써도 절대 무겁지 않는 제품이에요 엄청난 보습이 되지는 않지만 여름철에 진정 + 산뜻한 보습을 원하면 딱이에요!!!"
"ehc****","","","","","5점만점에 5점","2025.08.06","복합성에 좋아요","보습에 좋아요","자극없이 순해요","처음바를땐 알맹이같은 느낌이 느껴지는데 문대다보면 너무 촉촉해져요 이거바르면 산뜻해져서 기분도 업돼용"
"jkim****","","","","","5점만점에 3점","2025.08.05","복합성에 좋아요","진정에 좋아요","보통이에요","손 등에 발랐을때 보다 얼굴에 발랐을때 쿨링이 덜한 느낌.."
"hihi14****","","","","","5점만점에 5점","2025.08.03","복합성에 좋아요","보습에 좋아요","자극없이 순해요","매장에서 직접 테스트해보고 가벼운 제형이라 맘에들어서 구매했는데 나쁘지않았어요 진정도 되는거 같고 아침저녁 안 가리고 사용하기 좋아여"
"min****","","","","","5점만점에 5점","2024.03.07","복합성에 좋아요","보습에 좋아요","자극없이 순해요","가벼운데 촉촉해요제형이 무겁지도 않고 가볍지도 않는 마법같은 제형게다가..보습력도 있고 진정 효과도 있는거 같아요 시원하면서도 촉촉한 느낌이에요튜브형이라 쓰기도 위생적이고역시 아비브👍"
"blings****","","","","","5점만점에 5점","2025.05.03","복합성에 좋아요","진정에 좋아요","자극없이 순해요","용기가 리뉴얼 되었네요! 복합성이라 전체적으로 순하고 유분기 없는 크림을 선호해요. 성분들이 정말 좋은 것들만 모여있고, 자극 없어서 아무때나 척척 발라도 바로 산뜻하답니다!! 이전 용기에 비해 스무디 같던 질감은 조금 덜해졌지만 용기가 콤팩트해지고 가벼워져서 휴대하기에 훨씬 좋아요!! 단종 없이 오래오래 나와주세요!!!"
"lee14****","","","","","5점만점에 5점","2024.03.07","복합성에 좋아요","보습에 좋아요","자극없이 순해요","수부지 피부가 사용하기에 딱 좋은 크림을 만났네요부담스럽지 않은 향 덕분에 자극도 훨씬 덜한 느낌이예요 환절기라 건조하다고 느꼈는데 꾸덕한 크림들은 부담되고 겔타입들은 또 속건조가 느껴졌는데 이 크림은 제형이 가벼우면서도 속건조까지 잡아줘서 맘에 쏙들어요~~수분크림은 이제 이걸로 정착합니다."
